state_name,state_code,assembly_no,ac_name,ac_type,candidate_name,sex,age,candidate_type,party,position,ac_total_candidates,total_electors,total_votes,total_valid_votes,vote_share_percentage,margin,margin_percentage,turnout_percentage
Andhra Pradesh,28,1,Uppal,GEN,Gouda Sudersan,MALE,42.0,GEN,BSP,10,27,454734.0,814,225935,0.36,38,0.02,49.69
Andhra Pradesh,28,1,Uppal,GEN,Samudrala Shiva Kumar,MALE,39.0,GEN,IND,11,27,454734.0,776,225935,0.34,119,0.05,49.69
Andhra Pradesh,28,1,Uppal,GEN,Loka Rama Krishna,MALE,29.0,GEN,IND,12,27,454734.0,657,225935,0.29,82,0.04,49.69
Andhra Pradesh,28,1,Uppal,GEN,Anthony David,MALE,45.0,GEN,ICSP,13,27,454734.0,575,225935,0.25,71,0.03,49.69
Andhra Pradesh,28,1,Uppal,GEN,Kranthi Kumar S,MALE,31.0,GEN,IND,14,27,454734.0,504,225935,0.22,162,0.07,49.69
Andhra Pradesh,28,1,Uppal,GEN,Venkat Kumar,MALE,27.0,GEN,PPOI,15,27,454734.0,342,225935,0.15,16,0.01,49.69
Andhra Pradesh,28,1,Uppal,GEN,Nalla Radha Krishna,MALE,35.0,GEN,IND,16,27,454734.0,326,225935,0.14,11,0.0,49.69
Andhra Pradesh,28,1,Uppal,GEN,Jaya Prakash Agarwal,MALE,35.0,GEN,IND,17,27,454734.0,315,225935,0.14,3,0.0,49.69
Andhra Pradesh,28,1,Uppal,GEN,Gadda Yugander,MALE,47.0,GEN,IND,18,27,454734.0,312,225935,0.14,24,0.01,49.69
Andhra Pradesh,28,1,Uppal,GEN,Deshagani Sambaiah,MALE,35.0,GEN,IND,19,27,454734.0,288,225935,0.13,21,0.01,49.69
Andhra Pradesh,28,1,Uppal,GEN,Anil Kumar,MALE,39.0,GEN,IND,20,27,454734.0,267,225935,0.12,1,0.0,49.69
Andhra Pradesh,28,1,Uppal,GEN,M L Kantha Reddy,MALE,60.0,GEN,IND,21,27,454734.0,266,225935,0.12,52,0.02,49.69
Andhra Pradesh,28,1,Uppal,GEN,Nampally Chandra Shekar,MALE,35.0,GEN,IND,22,27,454734.0,214,225935,0.09,18,0.01,49.69
Andhra Pradesh,28,1,Uppal,GEN,Erra Rajesh,MALE,33.0,GEN,RSP,23,27,454734.0,196,225935,0.09,28,0.01,49.69
Andhra Pradesh,28,1,Uppal,GEN,V S Vinod Kumar,MALE,48.0,GEN,IND,24,27,454734.0,168,225935,0.07,0,0.0,49.69
Andhra Pradesh,28,1,Uppal,GEN,K Mahinder,MALE,34.0,GEN,ABJS,25,27,454734.0,168,225935,0.07,31,0.01,49.69
Andhra Pradesh,28,1,Uppal,GEN,Ponnam Devaraju Goud,MALE,44.0,GEN,BMUP,26,27,454734.0,137,225935,0.06,7,0.0,49.69
Andhra Pradesh,28,1,Uppal,GEN,Jogu Jagan,MALE,31.0,GEN,ANC,27,27,454734.0,130,225935,0.06,5,0.0,49.69
Andhra Pradesh,28,1,Uppal,GEN,D Pavitra,FEMALE,38.0,GEN,IND,28,27,454734.0,125,225935,0.06,0,0.0,49.69
Andhra Pradesh,28,1,Vemulawada,GEN,Ramesh Chennamaneni,MALE,58.0,GEN,TRS,1,10,186476.0,58414,136518,42.79,5268,3.86,73.21
Andhra Pradesh,28,1,Vemulawada,GEN,Aadi Srinivas,MALE,48.0,GEN,BJP,2,10,186476.0,53146,136518,38.93,39095,28.64,73.21
Andhra Pradesh,28,1,Vemulawada,GEN,Bomma Venkateshwar,MALE,72.0,GEN,INC,3,10,186476.0,14051,136518,10.29,10416,7.63,73.21
Andhra Pradesh,28,1,Vemulawada,GEN,Naagula Narender,MALE,38.0,GEN,IND,4,10,186476.0,3635,136518,2.66,1203,0.88,73.21
Andhra Pradesh,28,1,Vemulawada,GEN,Gaddam Ravinder Reddy,MALE,58.0,GEN,BSP,5,10,186476.0,2432,136518,1.78,897,0.66,73.21
Andhra Pradesh,28,1,Vemulawada,GEN,Nota,,,GEN,NOTA,6,10,186476.0,1535,136518,1.12,83,0.06,73.21
Andhra Pradesh,28,1,Vemulawada,GEN,Cheekoti Varun Kumar Gupta,MALE,25.0,GEN,IND,7,10,186476.0,1452,136518,1.06,836,0.61,73.21
Andhra Pradesh,28,1,Vemulawada,GEN,Areddy Sridhar Reddy,MALE,33.0,GEN,AAAP,8,10,186476.0,616,136518,0.45,91,0.07,73.21
Andhra Pradesh,28,1,Vemulawada,GEN,Musku Venkat Reddy,MALE,29.0,GEN,YSRCP,9,10,186476.0,525,136518,0.38,136,0.1,73.21
Andhra Pradesh,28,1,Vemulawada,GEN,A Rajalingaiah,MALE,43.0,GEN,MASP,10,10,186476.0,389,136518,0.28,66,0.05,73.21
Andhra Pradesh,28,1,Vemulawada,GEN,Marwadi Sudarshan,MALE,35.0,GEN,BCUF,11,10,186476.0,323,136518,0.24,0,0.0,73.21
Andhra Pradesh,28,1,Vicarabad,SC,B Sanjeeva Rao,MALE,60.0,SC,TRS,1,12,195951.0,64592,137901,46.84,10072,7.3,70.38
Andhra Pradesh,28,1,Vicarabad,SC,G Prasad Kumar,MALE,49.0,SC,INC,2,12,195951.0,54520,137901,39.54,48007,34.81,70.38
Andhra Pradesh,28,1,Vicarabad,SC,Vadla Ramulu,MALE,44.0,SC,IND,3,12,195951.0,6513,137901,4.72,178,0.13,70.38
Andhra Pradesh,28,1,Vicarabad,SC,Pushpa Leela Kondru,FEMALE,44.0,SC,BJP,4,12,195951.0,6335,137901,4.59,3727,2.7,70.38
Andhra Pradesh,28,1,Vicarabad,SC,Venkata Ramesh Tirupati,MALE,40.0,SC,BSP,5,12,195951.0,2608,137901,1.89,1556,1.13,70.38
Andhra Pradesh,28,1,Vicarabad,SC,Nota,,,SC,NOTA,6,12,195951.0,1052,137901,0.76,326,0.24,70.38
Andhra Pradesh,28,1,Vicarabad,SC,Kranthi Kumar Chintala,MALE,26.0,SC,YSRCP,7,12,195951.0,726,137901,0.53,280,0.2,70.38
Andhra Pradesh,28,1,Vicarabad,SC,P Ravi,MALE,43.0,SC,IND,8,12,195951.0,446,137901,0.32,185,0.13,70.38
Andhra Pradesh,28,1,Vicarabad,SC,T Venkatesh,MALE,38.0,SC,AAAP,9,12,195951.0,261,137901,0.19,11,0.01,70.38
Andhra Pradesh,28,1,Vicarabad,SC,P Anandam,MALE,31.0,SC,IND,10,12,195951.0,250,137901,0.18,33,0.02,70.38
Andhra Pradesh,28,1,Vicarabad,SC,Mala Jangaiah,MALE,62.0,SC,MCPI,11,12,195951.0,217,137901,0.16,11,0.01,70.38
Andhra Pradesh,28,1,Vicarabad,SC,K Pavan Kumar,MALE,36.0,SC,IND,12,12,195951.0,206,137901,0.15,31,0.02,70.38
Andhra Pradesh,28,1,Vicarabad,SC,Nakkala Rathnam,MALE,35.0,SC,TLP,13,12,195951.0,175,137901,0.13,0,0.0,70.38
Arunachal Pradesh,12,9,Along East,ST,Jarkargamlin,MALE,58.0,ST,INC,1,4,12384.0,4409,9900,44.54,932,9.41,79.94
Arunachal Pradesh,12,9,Along East,ST,Tummarbagra,MALE,51.0,ST,NCP,2,4,12384.0,3477,9900,35.12,1530,15.45,79.94
Arunachal Pradesh,12,9,Along East,ST,Yomtojini,MALE,49.0,ST,BJP,3,4,12384.0,1947,9900,19.67,1907,19.26,79.94
Arunachal Pradesh,12,9,Along East,ST,Gegum Lollen,MALE,42.0,ST,NPF,4,4,12384.0,40,9900,0.4,13,0.13,79.94
Arunachal Pradesh,12,9,Along East,ST,Nota,,,ST,NOTA,5,4,12384.0,27,9900,0.27,0,0.0,79.94
Arunachal Pradesh,12,9,Along West,ST,Tumkebagra,MALE,59.0,ST,BJP,1,3,11915.0,6312,10194,61.92,2586,25.37,85.56
Arunachal Pradesh,12,9,Along West,ST,Gadam Ete,MALE,40.0,ST,INC,2,3,11915.0,3726,10194,36.55,3602,35.33,85.56
Arunachal Pradesh,12,9,Along West,ST,Geliete,MALE,33.0,ST,NPF,3,3,11915.0,124,10194,1.22,92,0.9,85.56
Arunachal Pradesh,12,9,Along West,ST,Nota,,,ST,NOTA,4,3,11915.0,32,10194,0.31,0,0.0,85.56
Arunachal Pradesh,12,9,Anini,ST,Rajeshtacho,MALE,55.0,ST,INC,1,2,4059.0,1829,3500,52.26,192,5.49,86.23
Arunachal Pradesh,12,9,Anini,ST,Eritayu,MALE,45.0,ST,BJP,2,2,4059.0,1637,3500,46.77,1603,45.8,86.23
Arunachal Pradesh,12,9,Anini,ST,Nota,,,ST,NOTA,3,2,4059.0,34,3500,0.97,0,0.0,86.23
Arunachal Pradesh,12,9,Bameng,ST,Kumar Wan,MALE,42.0,ST,INC,1,3,10016.0,5080,8450,60.12,1859,22.0,84.37
Arunachal Pradesh,12,9,Bameng,ST,Vijay Sonam,MALE,45.0,ST,BJP,2,3,10016.0,3221,8450,38.12,3140,37.16,84.37
Arunachal Pradesh,12,9,Bameng,ST,Madang Sonam,MALE,50.0,ST,IND,3,3,10016.0,81,8450,0.96,13,0.15,84.37
Arunachal Pradesh,12,9,Bameng,ST,Nota,,,ST,NOTA,4,3,10016.0,68,8450,0.8,0,0.0,84.37
Arunachal Pradesh,12,9,Basar,ST,Gojen Gadi,MALE,56.0,ST,INC,1,2,16354.0,7206,12766,56.45,1799,14.09,78.06
Arunachal Pradesh,12,9,Basar,ST,Togo Basar,MALE,40.0,ST,PPA,2,2,16354.0,5407,12766,42.35,5254,41.16,78.06
Arunachal Pradesh,12,9,Basar,ST,Nota,,,ST,NOTA,3,2,16354.0,153,12766,1.2,0,0.0,78.06
Arunachal Pradesh,12,9,Bomdila,ST,Japu Deru,MALE,54.0,ST,BJP,1,2,10433.0,4345,8165,53.21,685,8.39,78.26
Arunachal Pradesh,12,9,Bomdila,ST,R T Khunjuju,MALE,47.0,ST,INC,2,2,10433.0,3660,8165,44.83,3500,42.87,78.26
Arunachal Pradesh,12,9,Bomdila,ST,Nota,,,ST,NOTA,3,2,10433.0,160,8165,1.96,0,0.0,78.26
Arunachal Pradesh,12,9,Bordumsa - Diyun,GEN,Nikhkamin,MALE,44.0,GEN,PPA,1,4,15172.0,5309,12768,41.58,1328,10.4,84.16
Arunachal Pradesh,12,9,Bordumsa - Diyun,GEN,C C Singpho,MALE,67.0,GEN,INC,2,4,15172.0,3981,12768,31.18,1618,12.67,84.16
Arunachal Pradesh,12,9,Bordumsa - Diyun,GEN,Mayong Maio,MALE,43.0,GEN,NCP,3,4,15172.0,2363,12768,18.51,1396,10.93,84.16
Arunachal Pradesh,12,9,Bordumsa - Diyun,GEN,Siraiong Singpho,MALE,34.0,GEN,BJP,4,4,15172.0,967,12768,7.57,819,6.41,84.16
Arunachal Pradesh,12,9,Bordumsa - Diyun,GEN,Nota,,,GEN,NOTA,5,4,15172.0,148,12768,1.16,0,0.0,84.16
Arunachal Pradesh,12,9,Borduria Bogapani,ST,Wanglin Lowangdong,MALE,58.0,ST,INC,1,5,7103.0,2253,6336,35.56,314,4.96,89.2
Arunachal Pradesh,12,9,Borduria Bogapani,ST,Lowangchawanglat,MALE,63.0,ST,BJP,2,5,7103.0,1939,6336,30.6,837,13.21,89.2
Arunachal Pradesh,12,9,Borduria Bogapani,ST,Jowang Hosai,MALE,36.0,ST,IND,3,5,7103.0,1102,6336,17.39,227,3.58,89.2
Arunachal Pradesh,12,9,Borduria Bogapani,ST,Chaphung Wangsu,MALE,40.0,ST,IND,4,5,7103.0,875,6336,13.81,770,12.15,89.2
Arunachal Pradesh,12,9,Borduria Bogapani,ST,Hangchatonrang,MALE,49.0,ST,IND,5,5,7103.0,105,6336,1.66,43,0.68,89.2
Arunachal Pradesh,12,9,Borduria Bogapani,ST,Nota,,,ST,NOTA,6,5,7103.0,62,6336,0.98,0,0.0,89.2
Arunachal Pradesh,12,9,Changlang North,ST,Tesam Pongte,MALE,39.0,ST,BJP,1,4,9191.0,3486,7444,46.83,1037,13.93,80.99
Arunachal Pradesh,12,9,Changlang North,ST,Thinghaap Taiju,MALE,57.0,ST,INC,2,4,9191.0,2449,7444,32.9,1238,16.63,80.99
Arunachal Pradesh,12,9,Changlang North,ST,Nongming Kambalongchang,MALE,44.0,ST,NCP,3,4,9191.0,1211,7444,16.27,1008,13.54,80.99
Arunachal Pradesh,12,9,Changlang North,ST,Haappa Taidong,MALE,37.0,ST,NPF,4,4,9191.0,203,7444,2.73,108,1.45,80.99
Arunachal Pradesh,12,9,Changlang North,ST,Nota,,,ST,NOTA,5,4,9191.0,95,7444,1.28,0,0.0,80.99
Arunachal Pradesh,12,9,Changlang South,ST,Phosum Khimhum,MALE,48.0,ST,INC,1,2,4932.0,3235,4568,70.82,1994,43.65,92.62
Arunachal Pradesh,12,9,Changlang South,ST,John Jugli,MALE,45.0,ST,NCP,2,2,4932.0,1241,4568,27.17,1149,25.15,92.62
Arunachal Pradesh,12,9,Changlang South,ST,Nota,,,ST,NOTA,3,2,4932.0,92,4568,2.01,0,0.0,92.62
Arunachal Pradesh,12,9,Chayang Tajo,ST,Karyabagang,FEMALE,37.0,ST,INC,1,3,9912.0,4343,8884,48.89,415,4.67,89.63
Arunachal Pradesh,12,9,Chayang Tajo,ST,L K Yangfo,MALE,45.0,ST,BJP,2,3,9912.0,3928,8884,44.21,3393,38.19,89.63
Arunachal Pradesh,12,9,Chayang Tajo,ST,Jabring Venia,MALE,33.0,ST,PPA,3,3,9912.0,535,8884,6.02,457,5.14,89.63
Arunachal Pradesh,12,9,Chayang Tajo,ST,Nota,,,ST,NOTA,4,3,9912.0,78,8884,0.88,0,0.0,89.63
Arunachal Pradesh,12,9,Chowkham,ST,Chow Tewa Mein,MALE,71.0,ST,INC,1,4,13097.0,5578,10017,55.69,2894,28.89,76.48
Arunachal Pradesh,12,9,Chowkham,ST,Sotaikri,MALE,51.0,ST,BJP,2,4,13097.0,2684,10017,26.79,1882,18.79,76.48
Arunachal Pradesh,12,9,Chowkham,ST,Chowrajanam Namchoom,MALE,38.0,ST,IND,3,4,13097.0,802,10017,8.01,19,0.19,76.48
Arunachal Pradesh,12,9,Chowkham,ST,Soto Thalai,MALE,41.0,ST,IND,4,4,13097.0,783,10017,7.82,613,6.12,76.48
Arunachal Pradesh,12,9,Chowkham,ST,Nota,,,ST,NOTA,5,4,13097.0,170,10017,1.7,0,0.0,76.48
Arunachal Pradesh,12,9,Dambuk,ST,Gumtayeng,FEMALE,70.0,ST,INC,1,3,11244.0,5473,9950,55.01,1189,11.95,88.49
Arunachal Pradesh,12,9,Dambuk,ST,Rodingpertin,MALE,48.0,ST,BJP,2,3,11244.0,4284,9950,43.06,4153,41.74,88.49
Arunachal Pradesh,12,9,Dambuk,ST,Gotemtayeng,MALE,51.0,ST,NPF,3,3,11244.0,131,9950,1.32,69,0.69,88.49
Arunachal Pradesh,12,9,Dambuk,ST,Nota,,,ST,NOTA,4,3,11244.0,62,9950,0.62,0,0.0,88.49
Arunachal Pradesh,12,9,Daporijo,ST,Dikto Yekar,MALE,27.0,ST,INC,1,2,17038.0,6278,12618,49.75,37,0.29,74.06
Arunachal Pradesh,12,9,Daporijo,ST,Tapensiga,MALE,56.0,ST,BJP,2,2,17038.0,6241,12618,49.46,6142,48.68,74.06
Arunachal Pradesh,12,9,Daporijo,ST,Nota,,,ST,NOTA,3,2,17038.0,99,12618,0.78,0,0.0,74.06
Arunachal Pradesh,12,9,Dirang,ST,Phurpa Tsering,MALE,42.0,ST,INC,1,1,13515.0,1,1,100.0,1,100.0,0.01
Arunachal Pradesh,12,9,Dirang,ST,Nota,,,ST,NOTA,2,1,13515.0,0,1,0.0,0,0.0,0.01
Arunachal Pradesh,12,9,Doimukh,ST,Nabam Rebia,MALE,51.0,ST,INC,1,1,23580.0,1,1,100.0,1,100.0,0.0
Arunachal Pradesh,12,9,Doimukh,ST,Nota,,,ST,NOTA,2,1,23580.0,0,1,0.0,0,0.0,0.0
Arunachal Pradesh,12,9,Dumporijo,ST,Paknga Bage,MALE,38.0,ST,IND,1,2,11618.0,5500,9711,56.64,1357,13.97,83.59
Arunachal Pradesh,12,9,Dumporijo,ST,Takar Marde,MALE,48.0,ST,INC,2,2,11618.0,4143,9711,42.66,4075,41.96,83.59
Arunachal Pradesh,12,9,Dumporijo,ST,Nota,,,ST,NOTA,3,2,11618.0,68,9711,0.7,0,0.0,83.59
Arunachal Pradesh,12,9,Hayuliang,ST,Kalikhopul,MALE,45.0,ST,INC,1,3,10747.0,7272,9361,77.68,5770,61.64,87.1
Arunachal Pradesh,12,9,Hayuliang,ST,Banimkri,MALE,37.0,ST,BJP,2,3,10747.0,1502,9361,16.05,1061,11.33,87.1
Arunachal Pradesh,12,9,Hayuliang,ST,Ejensoyun,MALE,34.0,ST,PPA,3,3,10747.0,441,9361,4.71,295,3.15,87.1
Arunachal Pradesh,12,9,Hayuliang,ST,Nota,,,ST,NOTA,4,3,10747.0,146,9361,1.56,0,0.0,87.1
Arunachal Pradesh,12,9,Itanagar,ST,Techi Kaso,MALE,56.0,ST,INC,1,5,61245.0,18790,33955,55.34,4841,14.26,55.44
Arunachal Pradesh,12,9,Itanagar,ST,Tamephassang,MALE,44.0,ST,BJP,2,5,61245.0,13949,33955,41.08,13531,39.85,55.44
Arunachal Pradesh,12,9,Itanagar,ST,Tokosheetal,FEMALE,33.0,ST,PPA,3,5,61245.0,418,33955,1.23,62,0.18,55.44
Arunachal Pradesh,12,9,Itanagar,ST,Nota,,,ST,NOTA,4,5,61245.0,356,33955,1.05,124,0.37,55.44
Arunachal Pradesh,12,9,Itanagar,ST,Tarh Tada,MALE,28.0,ST,NPF,5,5,61245.0,232,33955,0.68,22,0.06,55.44
Arunachal Pradesh,12,9,Itanagar,ST,Takam Tatung,MALE,31.0,ST,IND,6,5,61245.0,210,33955,0.62,0,0.0,55.44
Arunachal Pradesh,12,9,Kalaktang,ST,Tenzing Norbuthongdok,MALE,63.0,ST,INC,1,3,9156.0,4110,7967,51.59,709,8.9,87.01
Arunachal Pradesh,12,9,Kalaktang,ST,Tsering Sonam,MALE,32.0,ST,PPA,2,3,9156.0,3401,7967,42.69,3001,37.67,87.01
Arunachal Pradesh,12,9,Kalaktang,ST,Dorjeekhanduthongon,MALE,51.0,ST,BJP,3,3,9156.0,400,7967,5.02,344,4.32,87.01
Arunachal Pradesh,12,9,Kalaktang,ST,Nota,,,ST,NOTA,4,3,9156.0,56,7967,0.7,0,0.0,87.01
Arunachal Pradesh,12,9,Kanubari,ST,Newlai Tingkhatra,MALE,61.0,ST,INC,1,3,10412.0,3383,9582,35.31,49,0.51,92.03
Arunachal Pradesh,12,9,Kanubari,ST,Rongnai Maham,MALE,45.0,ST,BJP,2,3,10412.0,3334,9582,34.79,578,6.03,92.03
Arunachal Pradesh,12,9,Kanubari,ST,Gabriel Denwangwangsu,MALE,39.0,ST,IND,3,3,10412.0,2756,9582,28.76,2647,27.62,92.03
Arunachal Pradesh,12,9,Kanubari,ST,Nota,,,ST,NOTA,4,3,10412.0,109,9582,1.14,0,0.0,92.03
Arunachal Pradesh,12,9,Kanubari,ST,Gabriel Denwang Wangsu,MALE,,ST,INC,1,2,10412.0,5231,9577,54.62,885,9.24,91.98
Arunachal Pradesh,12,9,Kanubari,ST,Rongnai Maham,MALE,,ST,BJP,2,2,10412.0,4346,9577,45.38,0,0.0,91.98
Arunachal Pradesh,12,9,Khonsa East,ST,Wanglam Sawin,MALE,45.0,ST,PPA,1,3,10283.0,3169,7478,42.38,877,11.73,72.72
Arunachal Pradesh,12,9,Khonsa East,ST,T L Raj Kumar,MALE,65.0,ST,BJP,2,3,10283.0,2292,7478,30.65,381,5.09,72.72
Arunachal Pradesh,12,9,Khonsa East,ST,Kamthok Lowang,MALE,47.0,ST,INC,3,3,10283.0,1911,7478,25.55,1805,24.14,72.72
Arunachal Pradesh,12,9,Khonsa East,ST,Nota,,,ST,NOTA,4,3,10283.0,106,7478,1.42,0,0.0,72.72
Arunachal Pradesh,12,9,Khonsa West,ST,Tirongaboh,MALE,37.0,ST,PPA,1,4,9396.0,3898,8644,45.09,1908,22.07,92.0
Arunachal Pradesh,12,9,Khonsa West,ST,Yumsem Matey,MALE,45.0,ST,INC,2,4,9396.0,1990,8644,23.02,629,7.28,92.0
Arunachal Pradesh,12,9,Khonsa West,ST,Thajamaboh,MALE,52.0,ST,BJP,3,4,9396.0,1361,8644,15.75,36,0.42,92.0
Arunachal Pradesh,12,9,Khonsa West,ST,Phawang Lowang,MALE,35.0,ST,NPF,4,4,9396.0,1325,8644,15.33,1255,14.52,92.0
Arunachal Pradesh,12,9,Khonsa West,ST,Nota,,,ST,NOTA,5,4,9396.0,70,8644,0.81,0,0.0,92.0
Arunachal Pradesh,12,9,Koloriang,ST,Pani Taram,MALE,39.0,ST,PPA,1,2,12090.0,4974,9711,51.22,277,2.85,80.32
Arunachal Pradesh,12,9,Koloriang,ST,Lokam Tassar,MALE,42.0,ST,INC,2,2,12090.0,4697,9711,48.37,4657,47.96,80.32
Arunachal Pradesh,12,9,Koloriang,ST,Nota,,,ST,NOTA,3,2,12090.0,40,9711,0.41,0,0.0,80.32
Arunachal Pradesh,12,9,Lekang,ST,Chownamein,MALE,64.0,ST,INC,1,5,15109.0,6337,13351,47.46,1179,8.83,88.36
Arunachal Pradesh,12,9,Lekang,ST,Bidataku,MALE,50.0,ST,PPA,2,5,15109.0,5158,13351,38.63,3866,28.96,88.36
Arunachal Pradesh,12,9,Lekang,ST,Tapebagra,MALE,60.0,ST,BJP,3,5,15109.0,1292,13351,9.68,1056,7.91,88.36
Arunachal Pradesh,12,9,Lekang,ST,Pikepulu,MALE,49.0,ST,NPF,4,5,15109.0,236,13351,1.77,46,0.34,88.36
Arunachal Pradesh,12,9,Lekang,ST,Anita Payeng,FEMALE,32.0,ST,IND,5,5,15109.0,190,13351,1.42,52,0.39,88.36
Arunachal Pradesh,12,9,Lekang,ST,Nota,,,ST,NOTA,6,5,15109.0,138,13351,1.03,0,0.0,88.36
Arunachal Pradesh,12,9,Likabali,ST,Jomde Kena,MALE,49.0,ST,INC,1,4,10253.0,3524,8596,41.0,552,6.42,83.84
Arunachal Pradesh,12,9,Likabali,ST,Yaimara,FEMALE,55.0,ST,IND,2,4,10253.0,2972,8596,34.57,1042,12.12,83.84
Arunachal Pradesh,12,9,Likabali,ST,Gumke Riba,MALE,52.0,ST,BJP,3,4,10253.0,1930,8596,22.45,1788,20.8,83.84
Arunachal Pradesh,12,9,Likabali,ST,Kirri Dini Bogum,MALE,45.0,ST,AAAP,4,4,10253.0,142,8596,1.65,114,1.33,83.84
Arunachal Pradesh,12,9,Likabali,ST,Nota,,,ST,NOTA,5,4,10253.0,28,8596,0.33,0,0.0,83.84
Arunachal Pradesh,12,9,Liromoba,ST,Jarbom Gamlin,MALE,53.0,ST,INC,1,3,11637.0,5483,9835,55.75,1304,13.26,84.51
Arunachal Pradesh,12,9,Liromoba,ST,Baigadi,MALE,50.0,ST,BJP,2,3,11637.0,4179,9835,42.49,4044,41.12,84.51
Arunachal Pradesh,12,9,Liromoba,ST,Johnytali,MALE,25.0,ST,NPF,3,3,11637.0,135,9835,1.37,97,0.99,84.51
Arunachal Pradesh,12,9,Liromoba,ST,Nota,,,ST,NOTA,4,3,11637.0,38,9835,0.39,0,0.0,84.51
Arunachal Pradesh,12,9,Longding Pumao,ST,Thangwangwangham,MALE,46.0,ST,INC,1,4,10042.0,4341,9028,48.08,375,4.15,89.9
Arunachal Pradesh,12,9,Longding Pumao,ST,Tanpho Wangnaw,MALE,47.0,ST,BJP,2,4,10042.0,3966,9028,43.93,3674,40.7,89.9
Arunachal Pradesh,12,9,Longding Pumao,ST,Pongsasaham,MALE,42.0,ST,NCP,3,4,10042.0,292,9028,3.23,19,0.21,89.9
Arunachal Pradesh,12,9,Longding Pumao,ST,Ngamkhah Wangnao,MALE,49.0,ST,PPA,4,4,10042.0,273,9028,3.02,117,1.3,89.9
Arunachal Pradesh,12,9,Longding Pumao,ST,Nota,,,ST,NOTA,5,4,10042.0,156,9028,1.73,0,0.0,89.9
Arunachal Pradesh,12,9,Lumla,ST,Jambey Tashi,MALE,39.0,ST,INC,1,2,8177.0,4254,7147,59.52,1499,20.97,87.4
Arunachal Pradesh,12,9,Lumla,ST,Theg Tse Rinpoche,MALE,48.0,ST,IND,2,2,8177.0,2755,7147,38.55,2617,36.62,87.4
Arunachal Pradesh,12,9,Lumla,ST,Nota,,,ST,NOTA,3,2,8177.0,138,7147,1.93,0,0.0,87.4
Arunachal Pradesh,12,9,Mariyang-Geku,ST,Olom Panyang,MALE,48.0,ST,BJP,1,5,10114.0,4198,9126,46.0,9,0.1,90.23
Arunachal Pradesh,12,9,Mariyang-Geku,ST,J K Panggeng,MALE,63.0,ST,INC,2,5,10114.0,4189,9126,45.9,3868,42.38,90.23
Arunachal Pradesh,12,9,Mariyang-Geku,ST,Thomas Borang,MALE,43.0,ST,PPA,3,5,10114.0,321,9126,3.52,90,0.99,90.23
Arunachal Pradesh,12,9,Mariyang-Geku,ST,Ogenjamoh,MALE,49.0,ST,NCP,4,5,10114.0,231,9126,2.53,51,0.56,90.23
Arunachal Pradesh,12,9,Mariyang-Geku,ST,Toi Modi,MALE,35.0,ST,IND,5,5,10114.0,180,9126,1.97,173,1.9,90.23
Arunachal Pradesh,12,9,Mariyang-Geku,ST,Nota,,,ST,NOTA,6,5,10114.0,7,9126,0.08,0,0.0,90.23
Arunachal Pradesh,12,9,Mebo,ST,Lombotayeng,MALE,50.0,ST,INC,1,1,10265.0,1,1,100.0,1,100.0,0.01
Arunachal Pradesh,12,9,Mebo,ST,Nota,,,ST,NOTA,2,1,10265.0,0,1,0.0,0,0.0,0.01
Arunachal Pradesh,12,9,Mechuka,ST,Pasang Dorjee Sona,MALE,42.0,ST,PPA,1,4,9330.0,3825,7922,48.28,46,0.58,84.91
Arunachal Pradesh,12,9,Mechuka,ST,Tori Ragyor,MALE,39.0,ST,INC,2,4,9330.0,3779,7922,47.7,3541,44.7,84.91
Arunachal Pradesh,12,9,Mechuka,ST,Maling Koje,MALE,39.0,ST,BJP,3,4,9330.0,238,7922,3.0,179,2.26,84.91
Arunachal Pradesh,12,9,Mechuka,ST,Boteyuto,MALE,36.0,ST,NPF,4,4,9330.0,59,7922,0.74,38,0.48,84.91
Arunachal Pradesh,12,9,Mechuka,ST,Nota,,,ST,NOTA,5,4,9330.0,21,7922,0.27,0,0.0,84.91
Arunachal Pradesh,12,9,Miao,ST,Kamlung Mosang,MALE,52.0,ST,INC,1,2,17890.0,8806,14004,62.88,3824,27.31,78.28
Arunachal Pradesh,12,9,Miao,ST,Chomjong Haidley,MALE,46.0,ST,BJP,2,2,17890.0,4982,14004,35.58,4766,34.03,78.28
Arunachal Pradesh,12,9,Miao,ST,Nota,,,ST,NOTA,3,2,17890.0,216,14004,1.54,0,0.0,78.28
Arunachal Pradesh,12,9,Mukto,ST,Pemakhandu,MALE,34.0,ST,INC,1,1,7181.0,1,1,100.0,1,100.0,0.01
Arunachal Pradesh,12,9,Mukto,ST,Nota,,,ST,NOTA,2,1,7181.0,0,1,0.0,0,0.0,0.01
Arunachal Pradesh,12,9,Nacho,ST,Tanga Byaling,MALE,65.0,ST,INC,1,1,10499.0,1,1,100.0,1,100.0,0.01
Arunachal Pradesh,12,9,Nacho,ST,Nota,,,ST,NOTA,2,1,10499.0,0,1,0.0,0,0.0,0.01
Arunachal Pradesh,12,9,Nampong,ST,Laisam Simai,MALE,39.0,ST,BJP,1,3,8306.0,3529,7126,49.52,203,2.85,85.79
Arunachal Pradesh,12,9,Nampong,ST,Setongsena,MALE,52.0,ST,INC,2,3,8306.0,3326,7126,46.67,3150,44.2,85.79
